prompt_id,prompt_text,domain,source,length_type,difficulty
cb032fad-8a62-407f-a0ba-a622aff2e821,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Sri Lanka.",Factual QA,synthetic,medium,medium
45f7dd10-490d-426c-9858-3050d5f3cff6,Summarize the differences between mitosis and meiosis using an analogy from physics.,Factual QA,synthetic,medium,hard
5d2eb37a-492a-489c-8205-2d4a9271572d,Describe how vaccination changed public health outcomes in the 20th century with one case study. Use 3 bullet points for clarity.,Factual QA,synthetic,medium,easy
4c92027d-8e55-42e9-a530-dcad5fbbe69a,How did the camera accelerate the Classical era? Provide two societal impacts.,Factual QA,synthetic,medium,medium
2959daa9-0e05-4156-b59d-dea054760e5e,Explain the basic idea of quantum entanglement to a high-school student. Include one example related to Montreal.,Factual QA,synthetic,medium,hard
d310d035-dd71-49ce-905c-41a2c3538c54,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Philippines.",Factual QA,synthetic,medium,easy
abd1e850-129e-4cde-b37b-4a56cf521989,Summarize the differences between mitosis and meiosis using an analogy from genetics.,Factual QA,synthetic,medium,medium
9081e1ed-fd69-4f63-8512-298f4c528de9,Describe how vaccination changed public health outcomes in the 21st century with one case study. Include one example related to Lisbon.,Factual QA,synthetic,medium,hard
dee5dd00-8413-4aa2-8fc8-b855c1d952ba,How did the radio accelerate the Bronze Age? Provide two societal impacts.,Factual QA,synthetic,medium,easy
2aa8531c-3e83-4e5b-b65e-c6045463671f,Explain the basic idea of special relativity to a high-school student. Respond in exactly 4 sentences. Respond in exactly 9 sentences.,Factual QA,synthetic,medium,medium
a48957b4-c32c-41a3-af3e-a0601643e73e,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from China.",Factual QA,synthetic,medium,hard
17ed6dc7-b9cf-4568-b64b-b137038b7fd4,Summarize the differences between mitosis and meiosis using an analogy from sociology.,Factual QA,synthetic,medium,easy
1af7d121-3017-4112-9a0f-7bde9f3ae86e,Describe how vaccination changed public health outcomes in the 20th century with one case study. Respond in exactly 7 sentences. Respond in exactly 5 sentences.,Factual QA,synthetic,medium,medium
6deb201e-34c0-43f6-9779-4fc4ee9dec1e,How did the compass accelerate the Information Age? Provide two societal impacts.,Factual QA,synthetic,medium,hard
26a84929-9b98-4da2-88a5-bda188a2ab1a,Explain the basic idea of quantum entanglement to a high-school student. Use 3 bullet points for clarity.,Factual QA,synthetic,medium,easy
f808083c-f1a4-42f9-8b1e-5594621a3bc4,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Turkmenistan.",Factual QA,synthetic,medium,medium
cb95e464-5e7a-4c39-b3aa-a3e0fb28b9b1,Summarize the differences between mitosis and meiosis using an analogy from geology.,Factual QA,synthetic,medium,hard
24cab172-e13e-4376-a2c8-fcdc4449ff6a,Describe how vaccination changed public health outcomes in the 21st century with one case study. Use 2 bullet points for clarity.,Factual QA,synthetic,medium,easy
a616bedb-802b-4e0a-8096-a7144efb40b5,How did the airplane accelerate the Industrial Revolution? Provide two societal impacts.,Factual QA,synthetic,medium,medium
2e026f4b-ce44-49cb-8b81-5c448e87d88b,Explain the basic idea of special relativity to a high-school student. Include one example related to Thessaloniki.,Factual QA,synthetic,medium,hard
86bc6c00-c9ad-47f5-92b7-be5f22760d51,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Georgia.",Factual QA,synthetic,medium,easy
4017118f-dca3-47c7-9c8b-2ac54bdb5075,Summarize the differences between mitosis and meiosis using an analogy from economics.,Factual QA,synthetic,medium,medium
e9e703ab-35ea-4122-b1a5-44d9d1c460e6,Describe how vaccination changed public health outcomes in the 20th century with one case study. Include one example related to Paris.,Factual QA,synthetic,medium,hard
64716bd6-324f-4d7e-9ac7-ef9ee10e0f96,How did the steam engine accelerate the Renaissance? Provide two societal impacts.,Factual QA,synthetic,medium,easy
1364c856-fa58-4c7e-8246-d0522391084b,Explain the basic idea of quantum entanglement to a high-school student. Respond in exactly 4 sentences. Respond in exactly 3 sentences.,Factual QA,synthetic,medium,medium
79916920-540a-4891-974c-31081ea682f7,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Estonia.",Factual QA,synthetic,medium,hard
3c79fdd0-2cca-433e-8cf1-10e1d35fdb38,Summarize the differences between mitosis and meiosis using an analogy from chemistry. Use 3 bullet points for clarity.,Factual QA,synthetic,medium,easy
719e2a28-33d5-442e-9c30-9adffe724a62,Describe how vaccination changed public health outcomes in the 21st century with one case study. Respond in exactly 7 sentences. Respond in exactly 6 sentences.,Factual QA,synthetic,medium,medium
02603f7c-e470-4dcb-8505-2e6a2167534e,How did the transistor accelerate the Middle Ages? Provide two societal impacts.,Factual QA,synthetic,medium,hard
8dc0cbba-9eed-48cc-b477-b7ead97405be,Explain the basic idea of special relativity to a high-school student. Use 2 bullet points for clarity.,Factual QA,synthetic,medium,easy
4216b031-f331-43a7-8b09-2fa5aeb7ac48,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Luxembourg.",Factual QA,synthetic,medium,medium
617d9194-694a-42ba-aa80-9a75d8f906ab,Summarize the differences between mitosis and meiosis using an analogy from neuroscience. Include one example related to Istanbul.,Factual QA,synthetic,medium,hard
159c10c7-be89-4943-adcb-146764191cfb,Describe how vaccination changed public health outcomes in the 20th century with one case study. Use 5 bullet points for clarity. Respond in exactly 4 sentences.,Factual QA,synthetic,medium,easy
f08842e2-1520-49bc-b5e9-4cc92a4e5009,How did the telephone accelerate the Classical era? Provide two societal impacts.,Factual QA,synthetic,medium,medium
b47bb8b5-288d-45dd-a707-89e1b9147e70,Explain the basic idea of quantum entanglement to a high-school student. Include one example related to Mumbai.,Factual QA,synthetic,medium,hard
1720e9c6-203a-4f82-843e-7c2c0a78a6a8,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Slovakia.",Factual QA,synthetic,medium,easy
14be9fa8-a6fe-402d-b2ff-c55c00ef33d2,Summarize the differences between mitosis and meiosis using an analogy from psychology. Respond in exactly 6 sentences.,Factual QA,synthetic,medium,medium
0500cdc5-df23-4d94-a4e5-3096619fc2fe,Describe how vaccination changed public health outcomes in the 21st century with one case study. Include one example related to Dubai.,Factual QA,synthetic,medium,hard
0f26bd6d-b821-4c2a-955f-0d45415b7559,How did the World Wide Web accelerate the Bronze Age? Provide two societal impacts.,Factual QA,synthetic,medium,easy
94304b9e-a71c-4b5c-9da8-e67b5a801830,Explain the basic idea of special relativity to a high-school student. Respond in exactly 4 sentences. Respond in exactly 4 sentences.,Factual QA,synthetic,medium,medium
62a2f264-37e4-411c-843a-5b12cdaf18e9,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Croatia.",Factual QA,synthetic,medium,hard
07fc8040-5b0d-4b3b-864c-dd9c21a554d8,Summarize the differences between mitosis and meiosis using an analogy from astronomy. Use 2 bullet points for clarity.,Factual QA,synthetic,medium,easy
b933a3b5-d4eb-4b96-9d98-1b2d5dccf3cb,Describe how vaccination changed public health outcomes in the 20th century with one case study. Respond in exactly 7 sentences. Respond in exactly 7 sentences.,Factual QA,synthetic,medium,medium
0e5be030-6328-4fde-b6af-af175951424a,How did the light bulb accelerate the Information Age? Provide two societal impacts.,Factual QA,synthetic,medium,hard
1997f7d6-1651-47bb-82e7-9f24945b12ef,Explain the basic idea of quantum entanglement to a high-school student. Use 5 bullet points for clarity. Respond in exactly 9 sentences.,Factual QA,synthetic,medium,easy
6e90af72-3ffd-4725-baec-e9f1da0343a9,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Ireland.",Factual QA,synthetic,medium,medium
8492bc63-4111-4698-8ae3-0f438c51a5f6,Summarize the differences between mitosis and meiosis using an analogy from computer science. Include one example related to Rome.,Factual QA,synthetic,medium,hard
308f61ac-13e7-410e-9bdb-629e09ea7423,Describe how vaccination changed public health outcomes in the 21st century with one case study. Use 4 bullet points for clarity. Respond in exactly 5 sentences.,Factual QA,synthetic,medium,easy
404d5074-1506-441b-8746-8bd7fe68a97d,How did the camera accelerate the Industrial Revolution? Provide two societal impacts.,Factual QA,synthetic,medium,medium
b898fab3-61e0-46c1-95d1-d1038dd527c1,Explain the basic idea of special relativity to a high-school student. Include one example related to Zurich.,Factual QA,synthetic,medium,hard
59c5e571-b472-46c4-8422-3505e09cc809,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Spain. Use 3 bullet points for clarity.",Factual QA,synthetic,medium,easy
d85a82dd-070a-45d6-8cc2-2c821cfe71c6,Summarize the differences between mitosis and meiosis using an analogy from biology. Respond in exactly 6 sentences.,Factual QA,synthetic,medium,medium
d654f2e3-444c-44e5-83f8-41a9fa5912ca,Describe how vaccination changed public health outcomes in the 20th century with one case study. Include one example related to Prague.,Factual QA,synthetic,medium,hard
d39f197f-b33b-4bbb-add5-e2df21304a77,How did the radio accelerate the Renaissance? Provide two societal impacts. Use 2 bullet points for clarity.,Factual QA,synthetic,medium,easy
bbfc3d93-4b67-42a9-975d-e436a431288f,Explain the basic idea of quantum entanglement to a high-school student. Respond in exactly 4 sentences. Respond in exactly 5 sentences.,Factual QA,synthetic,medium,medium
4ca8faa9-4c8f-4916-8734-a47498d4a0da,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Algeria.",Factual QA,synthetic,medium,hard
2aa76ee1-6b7e-43b4-b020-22dcec4e5c1b,Summarize the differences between mitosis and meiosis using an analogy from ecology. Use 5 bullet points for clarity.,Factual QA,synthetic,medium,easy
34fa97cb-8bd0-44c6-b2d2-e74502d0f907,Describe how vaccination changed public health outcomes in the 21st century with one case study. Respond in exactly 7 sentences. Respond in exactly 8 sentences.,Factual QA,synthetic,medium,medium
8b81004a-8bc3-42db-b1dc-c38dff7078db,How did the compass accelerate the Middle Ages? Provide two societal impacts. Include one example related to Brussels.,Factual QA,synthetic,medium,hard
4dc20010-106b-40a1-adbc-c3de5f258b42,Explain the basic idea of special relativity to a high-school student. Use 4 bullet points for clarity. Respond in exactly 3 sentences.,Factual QA,synthetic,medium,easy
a95edb18-595b-4b6d-9bab-664f9cc9c715,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Tanzania.",Factual QA,synthetic,medium,medium
210663f8-285a-4daf-a1b2-616f42af444d,Summarize the differences between mitosis and meiosis using an analogy from linguistics. Include one example related to Tokyo.,Factual QA,synthetic,medium,hard
f2fcfc13-17fa-4331-b7e2-237d9522891f,Describe how vaccination changed public health outcomes in the 20th century with one case study. Use 3 bullet points for clarity. Respond in exactly 6 sentences.,Factual QA,synthetic,medium,easy
dfffeaf6-05c9-40dd-8264-fe8c4c380eec,How did the airplane accelerate the Classical era? Provide two societal impacts. Respond in exactly 3 sentences.,Factual QA,synthetic,medium,medium
aea245e0-9647-448c-b3af-11f5edb7abce,Explain the basic idea of quantum entanglement to a high-school student. Include one example related to Berlin.,Factual QA,synthetic,medium,hard
9cca4d65-1f9a-44ef-8e07-9ad7ddc926fe,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Zambia.",Factual QA,synthetic,medium,easy
e2a1ec54-218e-41a0-8195-cd9557ff0d06,Summarize the differences between mitosis and meiosis using an analogy from physics. Respond in exactly 6 sentences.,Factual QA,synthetic,medium,medium
1125c687-20a0-4788-984c-3a31121970a3,Describe how vaccination changed public health outcomes in the 21st century with one case study. Include one example related to Seoul.,Factual QA,synthetic,medium,hard
f75a7bba-4719-4b87-b3fc-fd67b04d3658,How did the steam engine accelerate the Bronze Age? Provide two societal impacts. Use 5 bullet points for clarity.,Factual QA,synthetic,medium,easy
5a2a94c6-92a9-4635-a7ef-b25f8537d7d4,Explain the basic idea of special relativity to a high-school student. Respond in exactly 4 sentences. Respond in exactly 6 sentences.,Factual QA,synthetic,medium,medium
4ab3f6a2-4b96-4438-8ee7-86d02780d0d1,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Angola.",Factual QA,synthetic,medium,hard
cd92b5c3-670b-4c20-a96d-d967ccb42161,Summarize the differences between mitosis and meiosis using an analogy from genetics. Use 4 bullet points for clarity.,Factual QA,synthetic,medium,easy
e3bfa099-413c-46b2-9052-db49d7b6c1b7,Describe how vaccination changed public health outcomes in the 20th century with one case study. Respond in exactly 7 sentences. Respond in exactly 9 sentences.,Factual QA,synthetic,medium,medium
a02a16aa-adea-4c15-8c9f-508a1db431d3,How did the transistor accelerate the Information Age? Provide two societal impacts. Include one example related to São Paulo.,Factual QA,synthetic,medium,hard
673eb995-178c-4b6e-a2a4-effd843dddc7,Explain the basic idea of quantum entanglement to a high-school student. Use 3 bullet points for clarity. Respond in exactly 4 sentences.,Factual QA,synthetic,medium,easy
1722a562-b8b8-431d-8cdc-cf8e298f7ed4,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Central African Republic.",Factual QA,synthetic,medium,medium
1b595cbf-1e59-4078-9b88-517fc32983b8,Summarize the differences between mitosis and meiosis using an analogy from sociology. Include one example related to Johannesburg.,Factual QA,synthetic,medium,hard
4c8585ef-16ed-478e-ac6f-3317339ab321,Describe how vaccination changed public health outcomes in the 21st century with one case study. Use 2 bullet points for clarity. Respond in exactly 7 sentences.,Factual QA,synthetic,medium,easy
f900512b-8787-4b5c-be3e-0545a83fdab0,How did the telephone accelerate the Industrial Revolution? Provide two societal impacts. Respond in exactly 3 sentences.,Factual QA,synthetic,medium,medium
9af19bc6-1a77-4234-961b-c5972ffb4320,Explain the basic idea of special relativity to a high-school student. Include one example related to Vancouver.,Factual QA,synthetic,medium,hard
450d5b34-a11b-4333-94b7-d9bc301a2718,"Explain how plate tectonics create mountain ranges and earthquakes, and give an example from Afghanistan.",Factual QA,synthetic,medium,easy
9c267077-fb11-4ebb-9281-93df060db406,Summarize the differences between mitosis and meiosis using an analogy from geology. Respond in exactly 6 sentences.,Factual QA,synthetic,medium,medium
55112e5c-f544-4569-adcc-25a44f0fed43,Describe how vaccination changed public health outcomes in the 20th century with one case study. Include one example related to Dublin.,Factual QA,synthetic,medium,hard
ca10fcbd-ea87-4f27-898e-db1d9eb7db11,How did the World Wide Web accelerate the Renaissance? Provide two societal impacts. Use 4 bullet points for clarity.,Factual QA,synthetic,medium,easy
1a333aa0-b197-42fe-9ee7-a440ba06d0eb,Explain the basic idea of quantum entanglement to a high-school student. Respond in exactly 4 sentences. Respond in exactly 7 sentences.,Factual QA,synthetic,medium,medium
